date,t,hy_raw,vix_raw,u1_norm,u2_norm,split
2009-04-03,4.088741721854305,1653.0,40.93,0.7470837751855779,0.4931331842861705,train
2009-04-06,4.091832229580574,1644.0000000000002,40.39,0.7423117709437965,0.48450974129671026,train
2009-04-07,4.0949227373068435,1643.0,39.7,0.7417815482502651,0.4734908974768445,train
2009-04-08,4.098013245033113,1636.0,38.85,0.7380699893955461,0.45991695943787925,train
2009-04-09,4.101103752759382,1619.0000000000002,37.81,0.7290562036055145,0.44330884701373363,train
2009-04-13,4.104194260485651,1616.0,37.67,0.7274655355249204,0.4410731395720217,train
2009-04-14,4.107284768211921,1585.0,36.53,0.7110286320254506,0.422868093260939,train
2009-04-15,4.11037527593819,1574.0,36.17,0.7051961823966065,0.4171191312679655,train
2009-04-16,4.113465783664459,1544.0,36.17,0.689289501590668,0.4171191312679655,train
2009-04-17,4.1165562913907285,1535.0,36.17,0.6845174973488866,0.4171191312679655,train
2009-04-20,4.119646799116998,1527.0,37.14,0.6802757158006363,0.43260938997125514,train
2009-04-21,4.122737306843267,1517.0,37.15,0.6749734888653235,0.43276908335994885,train
2009-04-22,4.125827814569536,1517.0,37.15,0.6749734888653235,0.43276908335994885,train
2009-04-23,4.128918322295806,1517.0,37.15,0.6749734888653235,0.43276908335994885,train
2009-04-24,4.132008830022075,1491.0,37.95,0.66118769883351,0.44554455445544555,train
2009-04-27,4.135099337748344,1487.0,37.15,0.6590668080593849,0.43276908335994885,train
2009-04-28,4.1381898454746135,1479.0,36.82,0.6548250265111347,0.4274992015330565,train
2009-04-29,4.141280353200883,1446.0,36.5,0.6373276776246023,0.4223890130948578,train
2009-04-30,4.144370860927152,1345.0,36.08,0.5837751855779427,0.41568189076972206,train
2009-05-01,4.147461368653421,1334.0,35.3,0.5779427359490986,0.4032258064516128,train
2009-05-04,4.150551876379691,1323.0,34.53,0.5721102863202545,0.39092941552219734,train
2009-05-05,4.15364238410596,1308.0,33.44,0.5641569459172853,0.37352283615458315,train
2009-05-06,4.156732891832229,1294.0,33.36,0.5567338282078473,0.3722452890450335,train
2009-05-07,4.159823399558499,1258.0,32.87,0.5376458112407211,0.36442031299904176,train
2009-05-08,4.162913907284768,1258.0,32.45,0.5376458112407211,0.3577131906739061,train
2009-05-11,4.166004415011037,1258.0,32.87,0.5376458112407211,0.36442031299904176,train
2009-05-12,4.169094922737306,1264.0,32.05,0.5408271474019088,0.3513254551261577,train
2009-05-13,4.172185430463577,1285.0,32.87,0.5519618239660657,0.36442031299904176,train
2009-05-14,4.175275938189846,1285.0,31.8,0.5519618239660657,0.34733312040881503,train
2009-05-15,4.178366445916115,1285.0,31.37,0.5519618239660657,0.3404663046949856,train
2009-05-18,4.1814569536423845,1282.0,30.24,0.5503711558854719,0.32242095177259655,train
2009-05-19,4.184547461368654,1267.0,30.24,0.5424178154825027,0.32242095177259655,train
2009-05-20,4.187637969094923,1245.0,30.24,0.5307529162248145,0.32242095177259655,train
2009-05-21,4.190728476821192,1232.0,30.62,0.5238600212089077,0.3284893005429575,train
2009-05-22,4.193818984547462,1213.0,31.35,0.5137857900318133,0.3401469179175982,train
2009-05-26,4.196909492273731,1209.0,31.67,0.5116648992576882,0.34525710635579687,train
